inn,in_ban,staff100,staff1000,terminated_contracts2,reg_date1Y,bidding_num50
123456793446,0,1,1,0,0,1
123456793447,0,1,1,0,1,1
123456793448,0,1,1,0,0,1
123456793449,0,1,1,0,1,0
123456793450,0,1,1,0,0,1
123456793451,0,1,1,0,0,1
123456793452,0,1,0,0,0,1
123456793453,0,1,0,0,1,1
123456793454,0,0,0,0,0,0
123456793455,0,1,0,0,0,1
123456793456,0,1,1,0,0,1
123456793457,0,1,1,0,0,1
123456793458,0,1,0,0,0,0
123456793459,0,1,1,0,0,0
123456793460,1,1,0,0,0,1
123456793461,0,1,1,0,0,0
123456793462,0,1,0,0,0,1
123456793463,0,1,1,0,0,0
123456793464,0,1,0,0,0,1
123456793465,0,1,1,1,0,1
123456793466,0,1,1,0,0,0
123456793467,0,1,1,0,0,1
123456793468,1,1,1,0,0,1
123456793469,0,1,1,0,1,0
123456793470,0,1,0,0,0,1
123456793471,0,1,1,0,0,1
123456793472,0,1,1,0,0,0
123456793473,0,0,0,0,0,0
123456793473,0,0,0,0,0,0
123456793474,0,1,0,0,1,1
123456793475,0,1,1,0,0,1
123456793476,0,1,1,0,0,1
123456793477,0,1,0,0,1,1
123456793478,0,1,0,0,0,1
123456793479,0,1,1,0,0,1
123456793480,0,1,1,0,0,0
123456793481,0,1,0,0,0,0
123456793482,1,0,0,0,0,1
123456793483,0,1,0,0,0,1
123456793484,0,1,1,0,0,1
123456793485,0,1,0,0,0,1
123456793486,0,1,1,0,1,0
123456793486,0,1,1,0,1,0
123456793487,0,1,1,0,0,0
123456793488,0,1,0,0,0,0
123456793489,0,1,0,0,0,0
123456793490,0,1,0,1,1,0
123456793491,0,1,1,0,0,0
123456793492,0,1,0,0,0,0
123456793493,0,1,1,0,1,1
123456793494,0,1,0,0,0,0
123456793495,0,1,1,0,0,1
123456793496,0,1,0,0,1,0
123456793497,0,1,0,0,0,0
123456793498,0,1,0,0,0,1
123456793499,0,0,0,0,0,0
123456793500,0,1,0,0,0,1
123456793501,0,1,1,0,0,0
123456793502,0,1,1,0,0,0
123456793503,0,0,0,0,0,0
123456793504,0,1,0,1,0,1
123456793505,0,1,1,0,0,0
123456793506,0,1,1,0,0,1
123456793507,0,1,1,0,0,1
123456793508,0,1,1,0,0,0
123456793509,0,1,0,0,0,1
123456793510,0,1,1,0,0,1
123456793511,0,1,1,0,0,1
123456793512,0,1,1,1,0,0
123456793513,0,1,1,1,0,1
123456793514,0,1,0,0,1,0
123456793515,0,1,1,0,0,1
123456793516,0,1,1,0,0,0
123456793517,0,0,0,0,0,1
123456793518,0,1,0,0,0,0
123456793519,0,1,1,0,0,1
123456793520,0,1,1,0,1,1
123456793521,0,1,1,0,0,0
123456793522,0,1,0,0,0,0
123456793523,0,1,0,0,0,1
123456793524,0,1,1,1,0,1
123456793525,0,1,0,0,0,1
123456793526,1,0,0,0,0,1
123456793527,0,1,1,0,0,0
123456793528,0,1,1,0,1,1
123456793529,0,1,0,0,0,0
123456793530,0,1,0,0,0,0
123456793531,0,1,1,0,0,0
123456793532,0,1,1,0,0,1
123456793533,0,1,0,0,0,1
123456793534,0,1,1,0,0,0
123456793535,0,1,0,0,0,0
123456793536,0,1,1,0,0,1
123456793536,0,1,1,0,0,1
123456793537,1,1,0,0,1,1
123456793538,0,1,0,0,1,0
123456793539,0,1,0,0,1,1
123456793540,0,1,1,0,1,0
123456793541,0,1,0,0,1,0
123456793542,0,1,0,0,0,1
123456793543,0,1,1,0,0,1
123456793544,0,1,0,0,0,1
123456793545,0,1,1,0,1,0
123456793546,0,1,1,0,0,1
123456793547,0,1,1,0,0,0
123456793548,0,1,1,0,0,1
123456793549,0,1,1,0,0,1
123456793550,0,1,0,0,1,0
123456793551,0,1,0,1,0,1
123456793552,0,1,0,0,0,1
123456793553,0,0,0,0,0,1
123456793554,0,1,0,0,0,0
123456793555,0,1,1,0,0,1
123456793556,0,1,1,0,0,1
123456793557,0,1,0,0,0,0
123456793558,0,1,1,0,0,0
123456793559,0,0,0,0,0,0
123456793560,0,1,1,0,1,0
123456793561,0,1,1,0,0,1
123456793562,1,1,0,1,1,0
123456793563,0,1,1,0,0,1
123456793564,0,1,1,0,1,0
123456793565,0,1,1,0,0,1
123456793566,0,1,1,0,0,0
123456793567,1,1,0,0,0,0
123456793568,0,1,1,1,1,1
123456793569,0,1,1,0,0,0
123456793570,0,1,0,0,0,1
123456793571,0,1,1,0,0,0
123456793572,0,1,0,0,0,1
123456793573,0,1,0,0,0,1
123456793574,0,1,0,1,0,1
123456793575,1,1,1,0,0,0
123456793576,0,1,0,0,0,1
123456793577,0,1,1,0,1,1
123456793578,0,1,1,0,0,0
123456793579,0,1,0,0,0,1
123456793580,0,1,1,0,0,0
123456793581,0,1,0,1,0,0
123456793582,0,1,1,0,1,0
123456793583,1,1,1,0,0,0
123456793584,0,1,1,0,0,1
123456793585,0,1,1,0,0,0
123456793586,0,1,0,0,0,0
123456793587,0,1,0,0,1,0
123456793588,0,1,1,0,1,0
123456793589,0,1,1,0,0,1
123456793590,0,1,0,0,0,0
123456793591,0,1,0,0,0,0
123456793592,0,1,1,0,1,1
123456793593,0,1,0,0,0,1
123456793594,0,1,0,0,0,1
123456793595,0,0,0,0,1,1
123456793596,0,1,1,0,0,1
123456793597,0,1,1,0,1,1
123456793598,0,1,1,0,0,0
123456793598,0,1,1,0,0,0
123456793599,0,1,1,0,0,1
123456793600,0,1,1,0,0,1
123456793601,0,1,1,0,0,1
123456793602,0,1,0,0,0,1
123456793603,0,1,0,0,0,1
123456793604,0,1,0,0,1,0
123456793605,0,0,0,0,0,0
123456793606,0,1,1,0,0,1
123456793607,0,1,0,0,0,1
123456793608,0,1,1,1,0,1
123456793609,0,1,1,0,0,0
123456793610,0,1,0,0,1,1
123456793611,1,1,1,0,1,0
123456793612,1,1,1,0,0,1
123456793613,0,1,1,0,0,1
123456793614,0,1,1,0,1,1
123456793615,0,1,0,0,0,0
123456793616,0,1,0,0,0,1
123456793617,0,1,0,1,0,0
123456793618,0,1,1,0,1,1
123456793619,0,1,0,0,0,0
123456793620,0,1,0,0,0,1
123456793621,0,1,1,0,0,1
123456793622,0,1,1,0,0,1
123456793623,0,1,0,0,0,0
123456793624,0,1,1,0,0,0
123456793625,0,1,1,0,0,1
123456793626,0,1,0,0,0,1
123456793627,0,1,1,0,1,0
123456793628,0,1,0,0,0,1
123456793629,0,1,1,0,0,1
123456793630,0,1,0,0,0,1
123456793631,0,1,1,0,0,1
123456793632,0,1,1,0,0,1
123456793633,0,1,0,0,0,1
123456793634,0,1,1,0,0,0
123456793635,0,1,0,0,1,0
123456793636,0,1,1,0,0,0
123456793637,0,1,0,0,0,0
123456793638,0,1,1,0,0,0
123456793639,0,1,0,0,0,0
123456793640,0,1,1,0,0,0
123456793641,0,1,0,0,0,0
123456793642,0,1,0,0,0,0
123456793643,0,1,1,0,1,1
123456793644,0,1,0,0,0,0
123456793645,0,1,1,0,1,1
123456793646,0,1,0,0,0,1
123456793647,0,1,0,0,0,1
123456793648,0,1,0,0,0,1
123456793649,0,1,0,0,0,0
123456793650,0,1,1,0,0,1
123456793651,0,1,1,0,0,1
123456793652,0,1,1,0,0,0
123456793653,0,1,1,0,0,0
123456793654,0,1,0,0,1,1
123456793655,0,1,1,0,0,0
123456793656,0,1,0,0,0,1
123456793657,0,1,0,0,0,1
123456793658,0,1,1,0,0,1
123456793659,0,1,0,0,1,1
123456793660,0,1,0,0,0,0
123456793661,0,1,0,0,0,0
123456793662,0,1,0,0,1,1
123456793663,0,1,1,0,0,1
123456793664,0,1,0,0,0,1
123456793665,0,1,0,0,0,1
123456793666,0,1,1,0,0,1
123456793667,0,1,0,0,0,0
123456793668,0,1,1,0,0,1
123456793669,0,1,0,0,0,0
123456793670,0,0,0,0,0,1
123456793671,0,0,0,0,0,1
123456793672,0,1,0,0,0,0
123456793673,0,1,0,0,0,0
123456793674,0,0,0,0,0,1
123456793675,0,1,1,0,1,1
123456793676,1,1,1,0,0,0
123456793677,0,1,1,0,0,0
123456793678,0,1,0,0,0,0
123456793679,0,1,0,0,0,0
123456793680,0,1,1,0,0,0
123456793681,0,1,1,0,0,1
123456793682,0,1,1,0,0,1
123456793682,0,1,1,0,0,1
123456793683,1,1,0,0,0,1
123456793684,0,1,1,0,0,0
123456793685,0,1,1,0,1,0
123456793686,0,1,1,0,1,0
123456793687,0,1,1,0,0,1
123456793688,0,1,1,0,0,0
123456793689,0,1,0,0,0,0
123456793690,0,1,1,0,0,1
123456793691,1,1,1,0,0,0
123456793692,0,1,1,0,0,1
123456793693,0,1,0,0,0,1
123456793694,0,1,1,0,0,1
123456793695,0,1,1,0,1,0
123456793696,0,1,0,0,0,0
123456793697,0,1,0,0,0,1
123456793698,0,1,1,0,0,1
123456793699,0,1,0,0,1,0
123456793700,0,1,0,0,0,0
123456793701,0,1,0,0,0,0
123456793702,0,1,1,0,0,1
123456793703,0,1,0,0,0,1
123456793704,0,1,1,0,0,0
123456793705,0,1,0,0,0,1
123456793706,0,1,0,0,0,0
123456793707,0,1,1,0,0,0
123456793708,0,1,0,0,0,0
123456793709,0,1,1,0,0,0
123456793710,0,1,1,0,0,1
123456793711,0,1,1,0,0,0
123456793712,0,1,1,0,0,0
123456793713,0,1,1,0,0,1
123456793714,0,1,1,0,0,1
123456793715,0,1,0,0,0,0
123456793716,0,1,1,0,0,1
123456793717,0,1,1,0,1,0
123456793718,0,1,0,0,0,0
123456793719,0,1,1,0,0,0
123456793720,0,1,1,0,0,1
123456793721,0,1,1,0,0,1
123456793722,0,1,1,0,0,1
123456793723,0,1,0,0,0,0
123456793724,0,1,0,0,0,1
123456793725,0,1,1,0,1,1
123456793725,0,1,1,0,1,1
123456793726,0,1,1,0,0,1
123456793727,0,1,0,0,1,0
123456793728,1,1,0,0,0,0
123456793729,1,1,1,0,0,1
123456793730,0,1,1,0,0,0
123456793731,0,1,1,0,0,1
123456793732,1,0,0,0,0,1
123456793733,0,1,0,0,0,0
123456793734,0,1,1,0,0,1
123456793735,0,1,1,0,0,0
123456793736,0,1,1,0,0,0
123456793737,0,1,0,0,0,0
123456793738,0,1,1,0,1,1
123456793739,0,1,0,0,1,1
123456793740,0,1,0,1,0,1
123456793741,0,1,0,0,0,1
123456793742,0,1,1,0,0,1
123456793743,0,1,0,0,0,1
123456793744,0,1,0,0,1,0
123456793745,0,1,1,0,0,1
123456793746,0,1,1,1,0,1
123456793747,1,1,1,0,1,1
123456793748,0,1,1,0,0,1
123456793749,0,1,1,0,0,0
123456793750,0,1,0,0,0,1
123456793751,0,1,0,0,0,1
123456793752,0,1,1,0,0,1
123456793753,0,1,1,0,0,1
123456793754,1,1,0,0,0,1
123456793755,0,1,0,0,0,1
123456793756,0,1,0,0,1,0
123456793757,0,1,0,0,0,1
123456793758,0,1,0,0,0,1
123456793759,0,1,0,0,1,0
123456793760,0,1,0,0,0,1
123456793761,0,1,1,0,0,1
123456793761,0,1,1,0,0,1
123456793762,0,1,1,0,0,0
123456793763,0,1,1,0,0,1
123456793764,0,1,0,0,0,0
123456793765,1,1,0,0,0,1
123456793766,0,1,1,1,0,0
123456793767,0,1,0,1,1,1
123456793768,0,1,0,0,0,0
123456793769,0,1,0,0,0,1
123456793770,0,1,1,0,0,0
123456793771,1,1,0,0,0,1
123456793772,0,1,1,0,0,0
123456793773,0,0,0,0,0,1
123456793774,0,1,0,1,0,1
123456793775,0,1,1,0,0,1
123456793776,0,1,0,0,1,0
123456793777,0,1,1,0,1,0
123456793778,0,1,0,0,0,0
123456793779,0,1,0,0,0,1
123456793780,0,1,1,0,1,1
123456793781,0,1,1,0,1,0
123456793782,0,1,1,0,0,0
123456793783,0,1,1,0,0,0
123456793784,0,1,0,0,0,1
123456793785,0,1,1,0,0,1
123456793786,0,1,0,0,0,1
123456793787,0,1,1,0,0,1
123456793788,0,1,0,0,0,0
123456793789,0,1,0,0,0,1
123456793790,0,1,1,0,0,0
123456793791,0,1,1,0,0,1
123456793792,0,1,0,0,0,1
123456793793,0,1,1,0,0,0
123456793794,0,1,1,0,0,0
123456793795,0,1,0,0,0,1
123456793796,0,1,1,0,0,0
123456793797,0,1,0,0,0,1
123456793798,0,1,1,1,0,1
123456793799,0,1,1,0,0,0
123456793800,0,1,1,0,0,1
123456793801,0,1,0,0,0,1
123456793802,0,1,0,0,0,0
123456793803,0,1,1,0,0,1
123456793804,0,1,0,0,0,1
123456793805,0,1,1,0,0,0
123456793805,0,1,1,0,0,0
123456793806,1,0,0,0,1,0
123456793807,0,1,0,0,0,1
123456793808,0,1,1,0,1,1
123456793809,0,1,0,0,0,0
123456793810,0,1,0,0,0,1
123456793811,0,1,0,0,0,1
123456793812,1,1,0,0,0,0
123456793813,0,1,0,0,1,0
123456793814,0,0,0,0,0,1
123456793815,0,1,1,0,0,1
123456793816,0,1,1,0,0,0
123456793817,0,1,0,0,0,1
123456793818,0,1,1,0,0,0
123456793819,0,1,1,0,0,1
123456793820,0,1,1,0,0,1
123456793821,0,1,0,0,0,1
123456793822,0,0,0,0,0,1
123456793823,0,1,1,0,0,1
123456793824,0,1,0,0,1,1
123456793825,0,1,1,0,1,1
123456793826,0,1,1,0,0,1
123456793827,0,1,0,0,0,0
123456793828,0,1,1,0,0,1
123456793829,0,1,0,0,0,1
123456793830,0,1,1,0,0,1
123456793831,0,1,1,0,0,0
123456793832,0,1,0,0,0,1
123456793833,0,0,0,0,1,1
123456793834,0,1,0,0,0,1
123456793835,0,1,0,1,0,1
123456793836,0,1,1,0,0,0
123456793837,0,1,0,0,0,1
123456793838,0,1,1,0,0,0
123456793839,0,1,0,0,1,0
123456793840,0,1,1,0,1,0
123456793841,0,1,1,0,0,0
123456793842,0,1,0,0,0,1
123456793843,0,1,0,0,0,1
123456793844,0,1,1,0,0,1
123456793845,0,1,0,0,0,1
123456793846,0,1,1,0,0,1
123456793846,0,1,1,0,0,1
123456793847,0,1,0,0,0,0
123456793848,0,1,1,0,0,1
123456793849,0,1,0,0,0,1
123456793850,0,1,1,0,0,0
123456793851,0,1,0,0,1,0
123456793852,0,1,1,0,0,0
123456793853,0,1,0,0,0,0
123456793854,0,1,1,0,0,0
123456793855,0,1,1,0,0,0
123456793856,0,1,1,0,0,0
123456793857,0,1,0,0,0,0
123456793858,0,1,0,0,0,1
123456793859,0,1,1,0,0,0
123456793860,0,1,0,0,0,0
123456793861,0,1,0,0,0,0
123456793862,0,1,0,0,0,1
123456793863,0,1,0,0,0,1
123456793864,0,1,0,0,1,0
123456793865,0,1,1,0,0,1
123456793866,0,1,1,0,1,0
123456793867,0,1,1,0,1,1
123456793868,0,1,0,0,0,1
123456793869,0,1,0,0,0,0
123456793869,0,1,0,0,0,0
123456793870,0,1,1,0,0,1
123456793871,0,1,0,0,0,0
123456793872,0,1,0,0,0,1
123456793873,0,1,0,0,0,0
123456793874,1,1,1,0,0,0
123456793875,1,1,1,0,0,1
123456793876,0,1,0,1,0,1
123456793877,0,1,1,0,1,1
123456793878,0,0,0,0,0,1
123456793879,0,1,0,0,0,1
123456793880,0,1,0,0,0,0
123456793881,0,1,0,0,0,1
123456793882,0,1,1,0,0,0
123456793883,0,1,0,0,0,0
123456793884,0,1,1,0,0,1
123456793885,0,1,0,0,1,1
123456793886,0,1,1,0,0,0
123456793887,1,1,1,0,0,1
123456793888,0,1,1,0,0,1
123456793889,0,1,0,0,0,1
123456793890,0,0,0,0,0,0
123456793891,0,0,0,1,0,1
123456793892,0,1,1,0,0,0
123456793893,0,1,0,0,0,1
123456793894,0,1,0,0,1,0
123456793895,0,1,0,0,0,1
123456793896,0,1,1,0,0,1
123456793897,1,1,0,0,0,1
123456793898,0,0,0,0,0,0
123456793899,0,1,1,0,0,0
123456793900,0,0,0,0,1,1
123456793901,0,1,1,1,0,0
123456793902,0,1,0,0,0,1
123456793902,0,1,0,0,0,1
123456793903,0,1,0,0,0,0
123456793904,0,1,0,0,0,1
123456793905,0,1,0,0,0,1
123456793906,0,1,1,0,0,1
123456793907,0,1,0,0,0,0
123456793908,0,1,1,0,0,0
123456793909,0,1,1,0,0,1
123456793910,0,1,0,0,0,1
123456793910,0,1,0,0,0,1
123456793911,0,1,0,0,0,1
123456793912,0,0,0,0,0,1
123456793913,0,1,0,0,1,0
123456793914,0,1,1,0,0,1
123456793915,0,1,1,0,0,1
123456793916,0,1,1,0,0,1
123456793917,0,1,0,0,0,0
123456793918,0,1,1,0,0,0
123456793919,0,1,1,0,0,1
123456793920,0,1,0,0,0,0
123456793921,0,1,0,0,0,0
123456793922,0,1,1,0,0,1
123456793923,0,1,0,0,0,0
123456793924,0,1,0,0,0,0
123456793925,0,1,1,0,0,1
123456793926,1,1,1,0,0,1
123456793927,0,0,0,0,1,0
123456793927,0,0,0,0,1,0
123456793928,0,0,0,0,0,0
123456793929,0,1,1,0,0,1
123456793930,0,1,1,0,0,0
123456793931,0,1,1,0,0,1
123456793932,0,1,0,0,0,0
123456793933,0,1,1,0,0,0
123456793934,0,1,0,0,1,1
123456793935,0,1,0,0,0,0
123456793936,0,1,0,0,0,1
123456793937,0,1,0,0,0,1
123456793938,0,1,0,0,0,0
123456793939,0,1,0,0,0,0
123456793940,0,1,0,1,0,1
123456793941,0,1,1,0,1,0
123456793942,0,1,1,0,1,0
123456793943,0,1,0,0,0,0
123456793944,0,1,1,0,1,1
123456793945,0,1,0,0,0,0
123456793946,0,1,0,0,0,1
123456793947,0,1,1,0,1,0
123456793948,0,1,1,0,1,0
123456793949,0,1,1,0,0,0
123456793950,0,1,1,0,0,1
123456793951,0,1,1,0,0,0
123456793952,0,1,1,0,0,1
123456793953,0,1,0,0,0,1
123456793954,0,1,1,0,0,1
123456793955,0,1,1,0,0,1
123456793956,0,1,1,0,0,1
123456793957,0,1,1,0,0,1
123456793958,0,1,0,0,0,1
123456793959,0,1,0,0,0,1
123456793960,0,1,1,0,1,0
123456793961,0,1,1,0,1,0
123456793962,0,1,0,0,0,1
123456793963,0,1,0,0,0,1
123456793964,0,1,0,0,1,0
123456793965,0,1,0,0,0,1
123456793966,0,1,1,0,0,0
123456793966,0,1,1,0,0,0
123456793967,0,1,1,0,0,1
123456793968,0,1,0,0,0,1
123456793968,0,1,0,0,0,1
123456793969,0,1,1,0,0,0
123456793970,0,1,1,0,0,0
123456793971,0,1,0,0,1,1
123456793972,0,1,1,0,1,1
123456793972,0,1,1,0,1,1
123456793973,0,1,0,0,1,0
123456793974,0,1,0,0,1,0
123456793975,0,1,1,0,1,1
123456793976,0,1,0,0,0,1
123456793977,1,1,1,0,0,1
123456793978,0,1,1,0,0,0
123456793979,0,1,1,0,1,1
123456793980,0,1,0,0,0,1
123456793981,0,1,1,1,0,0
123456793982,0,1,0,0,0,1
123456793983,0,1,1,0,0,1
123456793984,0,0,0,0,1,1
123456793985,0,1,0,0,0,0
123456793986,0,1,0,0,0,1
123456793987,0,1,1,0,0,0
123456793987,0,1,1,0,0,0
123456793988,0,1,1,0,0,1
123456793989,0,1,0,0,0,0
123456793990,0,1,1,0,1,1
123456793991,0,1,0,0,0,0
123456793992,0,1,0,0,0,0
123456793993,0,1,1,0,1,0
123456793994,0,1,1,0,0,1
123456793994,0,1,1,0,0,1
123456793995,0,1,0,0,0,1
123456793996,0,1,0,0,0,1
123456793997,0,1,0,0,0,0
123456793998,0,1,0,0,0,0
123456793999,0,1,0,0,0,0
123456794000,0,1,1,0,0,0
123456794001,0,1,1,0,0,1
123456794002,0,1,1,0,0,0
123456794003,0,1,1,0,1,1
123456794004,1,1,0,0,0,1
123456794005,0,1,0,0,0,0
123456794006,0,1,0,0,0,1
123456794007,1,1,0,0,0,1
123456794008,0,1,1,0,1,1
123456794009,0,0,0,0,0,0
123456794010,0,1,0,0,0,1
123456794011,0,1,1,0,0,1
123456794012,0,1,0,0,1,1
123456794013,0,1,0,0,0,1
123456794014,1,1,0,0,0,1
123456794015,1,1,1,0,0,0
123456794016,0,1,0,0,1,0
123456794017,0,1,1,0,0,0
123456794018,0,1,0,0,0,0
123456794019,0,0,0,0,0,0
123456794020,0,1,1,0,0,1
123456794021,0,1,0,0,0,0
123456794022,0,1,1,0,0,0
123456794023,0,0,0,0,0,0
123456794024,0,1,1,0,0,1
123456794025,0,1,0,0,0,0
123456794026,0,1,0,0,0,1
123456794027,0,1,1,0,0,1
123456794028,0,1,0,0,0,0
123456794029,0,1,0,0,0,1
123456794030,0,1,1,0,0,0
123456794031,0,0,0,0,0,0
123456794032,0,1,1,0,0,0
123456794033,0,1,1,1,0,1
123456794034,0,1,0,0,0,1
123456794035,0,1,0,0,0,1
123456794036,0,1,0,0,0,1
123456794037,0,1,1,0,1,1
123456794038,0,1,1,0,0,0
123456794039,0,1,1,0,0,1
123456794040,0,1,1,0,0,1
123456794041,0,1,1,1,1,0
123456794042,0,1,0,0,0,0
123456794043,0,1,0,0,0,1
123456794044,0,1,0,1,0,1
123456794045,0,1,1,0,0,1
123456794046,0,1,1,0,0,1
123456794046,0,1,1,0,0,1
123456794047,0,1,1,1,0,1
123456794048,0,1,1,0,0,0
123456794049,0,1,0,0,1,1
123456794050,0,1,1,0,0,1
123456794051,0,1,1,1,0,0
123456794052,0,0,0,0,0,0
123456794053,0,1,0,1,0,0
123456794053,0,1,0,1,0,0
123456794054,1,1,1,0,0,1
123456794055,0,1,1,0,0,1
123456794056,0,1,1,0,0,0
123456794057,0,1,0,0,0,1
123456794058,0,1,1,0,1,0
123456794059,0,1,0,0,0,0
123456794060,0,1,0,0,0,0
123456794061,0,1,1,0,0,1
123456794062,0,1,1,0,0,0
123456794063,1,1,1,0,0,0
123456794064,0,1,0,0,1,1
123456794065,0,1,1,0,0,1
123456794066,0,1,0,0,0,1
123456794067,0,1,1,0,0,1
123456794068,0,1,1,0,0,0
123456794069,0,1,1,0,1,1
123456794069,0,1,1,0,1,1
123456794070,0,1,1,1,0,1
123456794070,0,1,1,1,0,1
123456794071,0,1,1,0,0,1
123456794072,0,1,1,0,0,0
123456794073,0,1,1,0,0,1
123456794074,0,1,0,0,0,1
123456794075,0,1,0,0,0,0
123456794076,0,1,1,0,0,1
123456794077,0,1,0,1,0,1
123456794077,0,1,0,1,0,1
123456794078,0,1,1,0,0,1
123456794079,0,1,0,0,0,0
123456794080,0,1,1,0,0,1
123456794081,0,1,1,0,0,0
123456794082,0,1,1,0,0,0
123456794083,0,1,1,0,0,1
123456794084,1,1,0,0,0,0
123456794085,0,1,1,0,0,0
123456794086,0,1,0,0,0,1
123456794087,0,1,1,0,0,0
123456794088,0,1,1,0,1,0
123456794089,0,1,1,0,0,1
123456794090,0,1,0,0,0,0
123456794091,0,1,1,0,1,0
123456794091,0,1,1,0,1,0
123456794092,0,1,0,0,0,0
123456794093,0,1,0,0,0,1
123456794094,0,1,1,0,0,1
123456794095,0,1,0,0,0,1
123456794096,0,1,0,0,0,1
123456794097,0,1,1,0,0,1
123456794098,0,1,0,0,0,1
123456794099,0,1,0,0,0,0
123456794099,0,1,0,0,0,0
123456794100,0,1,0,0,0,1
123456794101,0,1,0,0,1,0
123456794102,0,1,0,0,0,0
123456794103,0,1,1,1,0,0
123456794104,0,1,1,0,0,0
123456794105,0,1,1,0,0,0
123456794105,0,1,1,0,0,0
123456794106,0,1,1,0,0,0
123456794107,0,0,0,0,0,0
123456794108,0,1,1,0,0,1
123456794109,0,1,0,0,0,1
123456794110,0,1,1,0,0,1
123456794111,0,1,0,0,0,1
123456794112,0,0,0,0,0,1
123456794113,0,1,0,0,0,1
123456794114,0,1,1,0,0,1
123456794115,0,1,0,0,0,1
123456794116,0,1,1,0,0,1
123456794116,0,1,1,0,0,1
123456794117,0,1,0,0,0,0
123456794118,0,1,0,1,0,0
123456794119,0,1,1,0,0,1
123456794120,0,1,1,0,0,1
123456794121,0,1,1,0,0,1
123456794122,0,1,0,0,0,1
123456794123,0,1,0,0,0,0
123456794124,1,1,1,0,0,1
123456794125,0,1,1,0,0,1
123456794126,0,1,1,0,0,1
123456794127,0,1,0,0,0,0
123456794128,0,1,1,0,0,0
123456794129,0,0,0,0,0,0
123456794130,0,1,0,1,0,1
123456794131,0,1,1,0,0,1
123456794132,0,1,0,0,1,0
123456794133,0,1,1,0,0,1
123456794134,0,1,1,0,0,1
123456794135,0,1,1,0,0,1
123456794136,0,1,0,0,0,0
123456794137,0,1,1,0,0,0
123456794138,0,1,0,0,0,1
123456794139,0,1,1,0,0,1
123456794140,0,1,1,0,0,1
123456794141,1,1,0,0,0,1
123456794142,0,1,1,0,0,0
123456794143,0,1,0,0,1,1
123456794144,0,1,0,0,1,0
123456794145,1,1,1,0,0,0
123456794146,0,1,0,0,0,0
123456794147,0,1,1,0,0,1
123456794148,0,1,1,0,0,1
123456794149,0,1,0,1,0,0
123456794150,0,1,0,0,0,0
123456794151,0,1,1,0,0,0
123456794152,0,1,0,0,1,1
123456794153,0,1,1,0,0,0
123456794154,0,1,1,0,0,1
123456794155,0,1,1,0,0,0
123456794156,0,1,0,0,0,1
123456794157,0,1,0,0,1,0
123456794157,0,1,0,0,1,0
123456794158,0,1,1,0,0,0
123456794159,0,1,1,0,0,1
123456794160,1,1,1,0,0,1
123456794161,0,1,0,0,0,0
123456794162,0,1,1,0,0,1
123456794162,0,1,1,0,0,1
123456794163,0,1,0,0,0,0
123456794164,0,1,1,0,0,0
123456794165,0,1,1,0,1,1
123456794166,0,1,0,0,0,0
123456794167,0,0,0,0,0,1
123456794168,0,1,1,0,0,0
123456794169,0,1,0,0,0,1
123456794170,0,1,1,0,0,0
123456794171,0,1,1,0,0,1
123456794172,0,1,1,0,1,1
123456794173,0,1,1,0,0,0
123456794174,0,0,0,0,0,0
123456794175,0,1,0,0,0,1
123456794176,0,1,0,0,0,0
123456794177,0,1,1,0,0,0
123456794178,0,1,0,0,0,0
123456794179,0,1,1,0,0,1
123456794180,0,1,0,0,0,1
123456794181,0,1,0,0,0,0
123456794182,0,1,0,0,1,0
123456794183,0,1,1,0,0,1
123456794184,0,1,1,0,0,1
123456794185,0,1,1,1,0,0
123456794186,0,1,1,0,0,0
123456794186,0,1,1,0,0,0
123456794187,0,1,1,0,0,0
123456794188,0,1,0,0,1,1
123456794189,0,1,0,0,0,1
123456794190,0,1,0,0,0,1
123456794191,0,1,1,0,0,0
123456794192,0,1,1,0,0,0
123456794193,1,1,1,0,0,1
123456794194,0,1,1,1,0,1
123456794195,0,1,0,0,0,1
123456794196,0,1,1,0,0,0
123456794197,0,1,1,0,0,1
123456794198,0,1,0,1,0,0
123456794199,1,1,0,0,0,0
123456794200,0,1,1,0,0,0
123456794201,0,1,1,0,0,0
123456794202,0,1,0,0,0,1
123456794203,0,1,0,0,0,0
123456794204,0,1,0,0,0,1
123456794205,0,1,0,0,0,0
123456794206,0,1,0,0,0,0
123456794207,0,1,1,0,0,1
123456794207,0,1,1,0,0,1
123456794208,0,1,1,0,0,0
123456794209,0,1,0,0,0,0
123456794210,0,1,0,0,0,0
123456794211,0,1,0,0,1,0
123456794212,0,1,1,0,0,1
123456794213,0,1,0,0,0,1
123456794214,0,1,0,0,0,1
123456794215,0,1,0,0,0,1
123456794216,0,1,1,0,0,0
123456794217,0,1,1,0,1,0
123456794218,0,1,0,1,0,0
123456794219,0,1,0,0,0,1
123456794220,0,1,1,0,0,0
123456794221,0,0,0,0,0,1
123456794221,0,0,0,0,0,1
123456794222,0,1,1,0,0,0
123456794223,0,1,1,0,0,0
123456794224,0,1,1,0,0,1
123456794225,0,1,1,0,0,0
123456794226,0,1,1,0,0,0
123456794227,0,1,1,0,1,1
123456794228,0,1,0,0,0,1
123456794229,0,1,0,0,0,1
123456794230,0,1,1,0,0,1
123456794231,0,1,0,0,1,0
123456794232,0,1,0,0,0,1
123456794232,0,1,0,0,0,1
123456794233,0,1,1,1,0,1
